QUANTITYORDERED,PRICEEACH,SALES,PRODUCTCODE,Classic Cars,Motorcycles,Planes,Ships,Trains,Trucks and Buses,Vintage Cars,Large,Medium,Small
23,76.22,1753.06,97,0,0,0,1,0,0,0,0,0,1
20,100.0,3469.2,97,0,0,0,1,0,0,0,0,1,0
36,70.3,2530.8,97,0,0,0,1,0,0,0,0,0,1
28,100.0,2924.32,97,0,0,0,1,0,0,0,0,0,1
44,100.0,4496.8,97,0,0,0,1,0,0,0,0,1,0
49,100.0,6397.44,97,0,0,0,1,0,0,0,0,1,0
32,80.55,2577.6,97,0,0,0,1,0,0,0,0,0,1
34,100.0,3533.62,97,0,0,0,1,0,0,0,0,1,0
30,100.0,3177.3,98,0,0,0,1,0,0,0,0,1,0
29,94.14,2730.06,98,0,0,0,1,0,0,0,0,0,1
22,85.99,1891.78,98,0,0,0,1,0,0,0,0,0,1
26,100.0,2612.48,98,0,0,0,1,0,0,0,0,0,1
32,91.43,2925.76,98,0,0,0,1,0,0,0,0,0,1
29,100.0,2940.02,98,0,0,0,1,0,0,0,0,0,1
34,96.86,3293.24,98,0,0,0,1,0,0,0,0,1,0
24,99.57,2389.68,98,0,0,0,1,0,0,0,0,0,1
24,90.52,2172.48,98,0,0,0,1,0,0,0,0,0,1
33,88.71,2927.43,98,0,0,0,1,0,0,0,0,0,1
26,100.0,2659.54,98,0,0,0,1,0,0,0,0,0,1
40,95.95,3838.0,98,0,0,0,1,0,0,0,0,1,0
44,94.14,4142.16,98,0,0,0,1,0,0,0,0,1,0
24,90.52,2172.48,98,0,0,0,1,0,0,0,0,0,1
20,94.14,1882.8,98,0,0,0,1,0,0,0,0,0,1
34,100.0,3477.86,98,0,0,0,1,0,0,0,0,1,0
34,97.76,3323.84,98,0,0,0,1,0,0,0,0,1,0
45,93.24,4195.8,98,0,0,0,1,0,0,0,0,1,0
41,100.0,4156.58,98,0,0,0,1,0,0,0,0,1,0
55,71.25,3918.75,98,0,0,0,1,0,0,0,0,1,0
23,100.0,2352.67,98,0,0,0,1,0,0,0,0,0,1
24,45.39,1089.36,98,0,0,0,1,0,0,0,0,0,1
32,84.41,2701.12,98,0,0,0,1,0,0,0,0,0,1
29,85.76,2487.04,98,0,0,0,1,0,0,0,0,0,1
36,100.0,3910.32,98,0,0,0,1,0,0,0,0,1,0
46,87.8,4038.8,98,0,0,0,1,0,0,0,0,1,0
32,95.95,3070.4,98,0,0,0,1,0,0,0,0,1,0
34,100.0,3763.46,99,0,0,1,0,0,0,0,0,1,0
24,100.0,2584.8,99,0,0,1,0,0,0,0,0,0,1
40,100.0,4427.6,99,0,0,1,0,0,0,0,0,1,0
26,82.77,2152.02,99,0,0,1,0,0,0,0,0,0,1
20,100.0,2353.4,99,0,0,1,0,0,0,0,0,0,1
31,100.0,3431.39,99,0,0,1,0,0,0,0,0,1,0
22,87.75,1930.5,99,0,0,1,0,0,0,0,0,0,1
42,100.0,4774.56,99,0,0,1,0,0,0,0,0,1,0
26,99.72,2592.72,99,0,0,1,0,0,0,0,0,0,1
37,87.75,3246.75,99,0,0,1,0,0,0,0,0,1,0
38,88.75,3372.5,99,0,0,1,0,0,0,0,0,1,0
35,100.0,3909.15,99,0,0,1,0,0,0,0,0,1,0
33,90.75,2994.75,99,0,0,1,0,0,0,0,0,0,1
39,100.0,4472.52,99,0,0,1,0,0,0,0,0,1,0
45,100.0,4576.95,99,0,0,1,0,0,0,0,0,1,0
24,100.0,2441.04,99,0,0,1,0,0,0,0,0,0,1
35,88.75,3106.25,99,0,0,1,0,0,0,0,0,1,0
23,100.0,2706.41,99,0,0,1,0,0,0,0,0,0,1
37,100.0,4021.53,99,0,0,1,0,0,0,0,0,1,0
55,87.75,4826.25,99,0,0,1,0,0,0,0,0,1,0
49,100.0,4935.28,99,0,0,1,0,0,0,0,0,1,0
26,100.0,2754.7,99,0,0,1,0,0,0,0,0,0,1
33,100.0,3856.71,99,0,0,1,0,0,0,0,0,1,0
37,83.84,3102.08,99,0,0,1,0,0,0,0,0,1,0
22,86.76,1908.72,99,0,0,1,0,0,0,0,0,0,1
85,88.75,7543.75,99,0,0,1,0,0,0,0,1,0,0
22,100.0,2457.18,99,0,0,1,0,0,0,0,0,0,1
31,65.77,2038.87,100,0,0,0,1,0,0,0,0,0,1
38,65.77,2499.26,100,0,0,0,1,0,0,0,0,0,1
45,85.29,3838.05,100,0,0,0,1,0,0,0,0,1,0
31,85.29,2643.99,100,0,0,0,1,0,0,0,0,0,1
36,64.33,2315.88,100,0,0,0,1,0,0,0,0,0,1
46,70.11,3225.06,100,0,0,0,1,0,0,0,0,1,0
32,76.62,2451.84,100,0,0,0,1,0,0,0,0,0,1
39,57.82,2254.98,100,0,0,0,1,0,0,0,0,0,1
50,78.79,3939.5,100,0,0,0,1,0,0,0,0,1,0
46,74.45,3424.7,100,0,0,0,1,0,0,0,0,1,0
36,80.95,2914.2,100,0,0,0,1,0,0,0,0,0,1
29,82.4,2389.6,100,0,0,0,1,0,0,0,0,0,1
32,75.89,2428.48,100,0,0,0,1,0,0,0,0,0,1
44,68.67,3021.48,100,0,0,0,1,0,0,0,0,1,0
42,62.16,2610.72,100,0,0,0,1,0,0,0,0,0,1
47,65.77,3091.19,100,0,0,0,1,0,0,0,0,1,0
44,58.55,2576.2,100,0,0,0,1,0,0,0,0,0,1
43,75.17,3232.31,100,0,0,0,1,0,0,0,0,1,0
48,74.45,3573.6,100,0,0,0,1,0,0,0,0,1,0
21,96.31,2022.51,100,0,0,0,1,0,0,0,0,0,1
50,74.35,3717.5,100,0,0,0,1,0,0,0,0,1,0
29,75.35,2185.15,100,0,0,0,1,0,0,0,0,0,1
41,70.33,2883.53,100,0,0,0,1,0,0,0,0,0,1
37,100.0,5017.57,100,0,0,0,1,0,0,0,0,1,0
22,66.5,1463.0,100,0,0,0,1,0,0,0,0,0,1
31,75.89,2352.59,100,0,0,0,1,0,0,0,0,0,1
42,100.0,4460.82,101,1,0,0,0,0,0,0,0,1,0
42,100.0,4758.18,101,1,0,0,0,0,0,0,0,1,0
45,100.0,4597.2,101,1,0,0,0,0,0,0,0,1,0
36,100.0,4114.8,101,1,0,0,0,0,0,0,0,1,0
20,100.0,2104.0,101,1,0,0,0,0,0,0,0,0,1
39,81.93,3195.27,101,1,0,0,0,0,0,0,0,1,0
42,85.98,3611.16,101,1,0,0,0,0,0,0,0,1,0
23,86.99,2000.77,101,1,0,0,0,0,0,0,0,0,1
26,89.01,2314.26,101,1,0,0,0,0,0,0,0,0,1
33,100.0,3871.89,101,1,0,0,0,0,0,0,0,1,0
31,88.0,2728.0,101,1,0,0,0,0,0,0,0,0,1
50,100.0,5614.0,101,1,0,0,0,0,0,0,0,1,0
44,100.0,4628.8,101,1,0,0,0,0,0,0,0,1,0
45,80.92,3641.4,101,1,0,0,0,0,0,0,0,1,0
46,88.0,4048.0,101,1,0,0,0,0,0,0,0,1,0
27,85.98,2321.46,101,1,0,0,0,0,0,0,0,0,1
28,100.0,3256.96,101,1,0,0,0,0,0,0,0,1,0
40,100.0,4208.0,101,1,0,0,0,0,0,0,0,1,0
30,99.13,2973.9,101,1,0,0,0,0,0,0,0,0,1
34,100.0,4248.3,101,1,0,0,0,0,0,0,0,1,0
46,100.0,9558.8,101,1,0,0,0,0,0,0,1,0,0
32,82.83,2650.56,101,1,0,0,0,0,0,0,0,0,1
27,100.0,3761.37,101,1,0,0,0,0,0,0,0,1,0
34,100.0,4301.34,101,1,0,0,0,0,0,0,0,1,0
34,54.84,1864.56,101,1,0,0,0,0,0,0,0,0,1
34,100.0,3576.8,101,1,0,0,0,0,0,0,0,1,0
46,80.92,3722.32,101,1,0,0,0,0,0,0,0,1,0
32,100.0,3986.56,102,0,0,1,0,0,0,0,0,1,0
24,100.0,3417.12,102,0,0,1,0,0,0,0,0,1,0
27,99.67,2691.09,102,0,0,1,0,0,0,0,0,0,1
20,100.0,2752.6,102,0,0,1,0,0,0,0,0,0,1
36,100.0,4527.72,102,0,0,1,0,0,0,0,0,1,0
29,100.0,3957.05,102,0,0,1,0,0,0,0,0,1,0
25,100.0,2818.0,102,0,0,1,0,0,0,0,0,0,1
29,100.0,3199.86,102,0,0,1,0,0,0,0,0,1,0
25,96.11,2402.75,102,0,0,1,0,0,0,0,0,0,1
44,100.0,6055.72,102,0,0,1,0,0,0,0,0,1,0
47,100.0,5465.16,102,0,0,1,0,0,0,0,0,1,0
48,100.0,6378.72,102,0,0,1,0,0,0,0,0,1,0
45,100.0,5392.8,102,0,0,1,0,0,0,0,0,1,0
35,100.0,3986.5,102,0,0,1,0,0,0,0,0,1,0
31,100.0,4009.23,102,0,0,1,0,0,0,0,0,1,0
50,100.0,7119.0,102,0,0,1,0,0,0,0,1,0,0
33,100.0,4072.2,102,0,0,1,0,0,0,0,0,1,0
29,100.0,4094.51,102,0,0,1,0,0,0,0,0,1,0
48,68.8,3302.4,102,0,0,1,0,0,0,0,0,1,0
44,72.42,3186.48,102,0,0,1,0,0,0,0,0,1,0
25,66.73,1668.25,102,0,0,1,0,0,0,0,0,0,1
50,100.0,7154.5,102,0,0,1,0,0,0,0,1,0,0
23,100.0,2810.83,102,0,0,1,0,0,0,0,0,0,1
21,96.11,2018.31,102,0,0,1,0,0,0,0,0,0,1
41,100.0,5642.83,102,0,0,1,0,0,0,0,0,1,0
44,74.4,3273.6,103,0,0,1,0,0,0,0,0,1,0
43,76.0,3268.0,103,0,0,1,0,0,0,0,0,1,0
28,96.0,2688.0,103,0,0,1,0,0,0,0,0,0,1
43,86.4,3715.2,103,0,0,1,0,0,0,0,0,1,0
48,96.0,4608.0,103,0,0,1,0,0,0,0,0,1,0
38,82.4,3131.2,103,0,0,1,0,0,0,0,0,1,0
31,86.4,2678.4,103,0,0,1,0,0,0,0,0,0,1
26,67.2,1747.2,103,0,0,1,0,0,0,0,0,0,1
32,92.0,2944.0,103,0,0,1,0,0,0,0,0,0,1
44,67.2,2956.8,103,0,0,1,0,0,0,0,0,0,1
27,76.0,2052.0,103,0,0,1,0,0,0,0,0,0,1
43,73.6,3164.8,103,0,0,1,0,0,0,0,0,1,0
25,69.6,1740.0,103,0,0,1,0,0,0,0,0,0,1
22,80.8,1777.6,103,0,0,1,0,0,0,0,0,0,1
21,87.2,1831.2,103,0,0,1,0,0,0,0,0,0,1
48,75.2,3609.6,103,0,0,1,0,0,0,0,0,1,0
33,64.0,2112.0,103,0,0,1,0,0,0,0,0,0,1
34,100.0,3644.12,103,0,0,1,0,0,0,0,0,1,0
43,81.95,3523.85,103,0,0,1,0,0,0,0,0,1,0
44,100.0,5001.92,103,0,0,1,0,0,0,0,0,1,0
44,100.0,5208.72,103,0,0,1,0,0,0,0,0,1,0
32,94.34,3018.88,103,0,0,1,0,0,0,0,0,1,0
29,65.6,1902.4,103,0,0,1,0,0,0,0,0,0,1
77,92.0,7084.0,103,0,0,1,0,0,0,0,1,0,0
39,67.2,2620.8,103,0,0,1,0,0,0,0,0,0,1
39,81.14,3164.46,104,0,0,0,1,0,0,0,0,1,0
36,100.0,4219.2,104,0,0,0,1,0,0,0,0,1,0
42,91.15,3828.3,104,0,0,0,1,0,0,0,0,1,0
21,100.0,2334.99,104,0,0,0,1,0,0,0,0,0,1
50,88.15,4407.5,104,0,0,0,1,0,0,0,0,1,0
24,100.0,2812.8,104,0,0,0,1,0,0,0,0,0,1
44,92.16,4055.04,104,0,0,0,1,0,0,0,0,1,0
37,100.0,3891.66,104,0,0,0,1,0,0,0,0,1,0
27,92.16,2488.32,104,0,0,0,1,0,0,0,0,0,1
37,100.0,4447.4,104,0,0,0,1,0,0,0,0,1,0
38,100.0,4187.22,104,0,0,0,1,0,0,0,0,1,0
48,96.16,4615.68,104,0,0,0,1,0,0,0,0,1,0
30,100.0,3245.4,104,0,0,0,1,0,0,0,0,1,0
25,88.15,2203.75,104,0,0,0,1,0,0,0,0,0,1
40,86.15,3446.0,104,0,0,0,1,0,0,0,0,1,0
22,88.15,1939.3,104,0,0,0,1,0,0,0,0,0,1
34,100.0,3473.78,104,0,0,0,1,0,0,0,0,1,0
32,90.15,2884.8,104,0,0,0,1,0,0,0,0,0,1
31,86.15,2670.65,104,0,0,0,1,0,0,0,0,0,1
43,80.0,3440.0,104,0,0,0,1,0,0,0,0,1,0
31,89.38,2770.78,104,0,0,0,1,0,0,0,0,0,1
31,77.34,2397.54,104,0,0,0,1,0,0,0,0,0,1
34,96.34,3275.56,104,0,0,0,1,0,0,0,0,1,0
45,92.08,4143.6,104,0,0,0,1,0,0,0,0,1,0
48,100.0,5192.64,104,0,0,0,1,0,0,0,0,1,0
28,100.0,3029.04,104,0,0,0,1,0,0,0,0,1,0
22,100.0,2556.18,105,0,0,0,1,0,0,0,0,0,1
45,83.42,3753.9,105,0,0,0,1,0,0,0,0,1,0
30,85.41,2562.3,105,0,0,0,1,0,0,0,0,0,1
38,85.41,3245.58,105,0,0,0,1,0,0,0,0,1,0
20,100.0,2204.6,105,0,0,0,1,0,0,0,0,0,1
28,100.0,3003.0,105,0,0,0,1,0,0,0,0,1,0
24,100.0,2526.48,105,0,0,0,1,0,0,0,0,0,1
22,79.45,1747.9,105,0,0,0,1,0,0,0,0,0,1
35,93.35,3267.25,105,0,0,0,1,0,0,0,0,1,0
33,85.41,2818.53,105,0,0,0,1,0,0,0,0,0,1
31,95.34,2955.54,105,0,0,0,1,0,0,0,0,0,1
35,82.43,2885.05,105,0,0,0,1,0,0,0,0,0,1
35,90.37,3162.95,105,0,0,0,1,0,0,0,0,1,0
50,81.43,4071.5,105,0,0,0,1,0,0,0,0,1,0
26,100.0,2969.46,105,0,0,0,1,0,0,0,0,0,1
38,89.38,3396.44,105,0,0,0,1,0,0,0,0,1,0
45,100.0,4692.6,105,0,0,0,1,0,0,0,0,1,0
30,100.0,3515.7,105,0,0,0,1,0,0,0,0,1,0
37,91.37,3380.69,105,0,0,0,1,0,0,0,0,1,0
37,86.61,3204.57,105,0,0,0,1,0,0,0,0,1,0
36,71.89,2588.04,105,0,0,0,1,0,0,0,0,0,1
25,100.0,2854.75,105,0,0,0,1,0,0,0,0,0,1
37,100.0,4025.6,105,0,0,0,1,0,0,0,0,1,0
30,95.48,2864.4,105,0,0,0,1,0,0,0,0,0,1
36,100.0,3789.72,105,0,0,0,1,0,0,0,0,1,0
27,90.37,2439.99,105,0,0,0,1,0,0,0,0,0,1
48,61.44,2949.12,106,0,0,1,0,0,0,0,0,0,1
26,59.22,1539.72,106,0,0,1,0,0,0,0,0,0,1
26,85.13,2213.38,106,0,0,1,0,0,0,0,0,0,1
34,85.87,2919.58,106,0,0,1,0,0,0,0,0,0,1
44,85.87,3778.28,106,0,0,1,0,0,0,0,0,1,0
39,82.91,3233.49,106,0,0,1,0,0,0,0,0,1,0
45,76.25,3431.25,106,0,0,1,0,0,0,0,0,1,0
40,63.67,2546.8,106,0,0,1,0,0,0,0,0,0,1
42,70.33,2953.86,106,0,0,1,0,0,0,0,0,0,1
43,74.03,3183.29,106,0,0,1,0,0,0,0,0,1,0
34,72.55,2466.7,106,0,0,1,0,0,0,0,0,0,1
38,62.19,2363.22,106,0,0,1,0,0,0,0,0,0,1
35,71.07,2487.45,106,0,0,1,0,0,0,0,0,0,1
31,72.55,2249.05,106,0,0,1,0,0,0,0,0,0,1
32,64.41,2061.12,106,0,0,1,0,0,0,0,0,0,1
47,86.62,4071.14,106,0,0,1,0,0,0,0,0,1,0
39,68.11,2656.29,106,0,0,1,0,0,0,0,0,0,1
44,62.19,2736.36,106,0,0,1,0,0,0,0,0,0,1
39,85.87,3348.93,106,0,0,1,0,0,0,0,0,1,0
50,57.86,2893.0,106,0,0,1,0,0,0,0,0,0,1
22,75.51,1661.22,106,0,0,1,0,0,0,0,0,0,1
35,100.0,4277.35,106,0,0,1,0,0,0,0,0,1,0
45,55.62,2502.9,106,0,0,1,0,0,0,0,0,0,1
44,86.4,3801.6,106,0,0,1,0,0,0,0,0,1,0
36,87.36,3144.96,106,0,0,1,0,0,0,0,0,1,0
28,72.55,2031.4,106,0,0,1,0,0,0,0,0,0,1
43,62.19,2674.17,106,0,0,1,0,0,0,0,0,0,1
48,52.64,2526.72,107,0,0,1,0,0,0,0,0,0,1
28,48.17,1348.76,107,0,0,1,0,0,0,0,0,0,1
21,41.71,875.91,107,0,0,1,0,0,0,0,0,0,1
37,50.65,1874.05,107,0,0,1,0,0,0,0,0,0,1
34,49.16,1671.44,107,0,0,1,0,0,0,0,0,0,1
40,41.71,1668.4,107,0,0,1,0,0,0,0,0,0,1
45,51.15,2301.75,107,0,0,1,0,0,0,0,0,0,1
28,52.14,1459.92,107,0,0,1,0,0,0,0,0,0,1
29,41.71,1209.59,107,0,0,1,0,0,0,0,0,0,1
48,44.69,2145.12,107,0,0,1,0,0,0,0,0,0,1
31,45.69,1416.39,107,0,0,1,0,0,0,0,0,0,1
32,57.61,1843.52,107,0,0,1,0,0,0,0,0,0,1
21,57.11,1199.31,107,0,0,1,0,0,0,0,0,0,1
32,58.6,1875.2,107,0,0,1,0,0,0,0,0,0,1
43,57.61,2477.23,107,0,0,1,0,0,0,0,0,0,1
21,45.19,948.99,107,0,0,1,0,0,0,0,0,0,1
34,53.63,1823.42,107,0,0,1,0,0,0,0,0,0,1
34,43.7,1485.8,107,0,0,1,0,0,0,0,0,0,1
44,86.13,3789.72,107,0,0,1,0,0,0,0,0,1,0
27,76.31,2060.37,107,0,0,1,0,0,0,0,0,0,1
49,52.64,2579.36,107,0,0,1,0,0,0,0,0,0,1
23,95.2,2189.6,107,0,0,1,0,0,0,0,0,0,1
25,64.97,1624.25,107,0,0,1,0,0,0,0,0,0,1
50,87.15,4357.5,107,0,0,1,0,0,0,0,0,1,0
34,40.22,1367.48,107,0,0,1,0,0,0,0,0,0,1
20,56.12,1122.4,107,0,0,1,0,0,0,0,0,0,1
42,57.61,2419.62,107,0,0,1,0,0,0,0,0,0,1
25,56.78,1419.5,108,0,0,0,1,0,0,0,0,0,1
50,43.68,2184.0,108,0,0,0,1,0,0,0,0,0,1
32,64.97,2079.04,108,0,0,0,1,0,0,0,0,0,1
39,44.23,1724.97,108,0,0,0,1,0,0,0,0,0,1
50,60.06,3003.0,108,0,0,0,1,0,0,0,0,1,0
38,48.59,1846.42,108,0,0,0,1,0,0,0,0,0,1
40,50.23,2009.2,108,0,0,0,1,0,0,0,0,0,1
28,64.43,1804.04,108,0,0,0,1,0,0,0,0,0,1
42,50.23,2109.66,108,0,0,0,1,0,0,0,0,0,1
42,63.88,2682.96,108,0,0,0,1,0,0,0,0,0,1
36,63.34,2280.24,108,0,0,0,1,0,0,0,0,0,1
24,49.69,1192.56,108,0,0,0,1,0,0,0,0,0,1
23,65.52,1506.96,108,0,0,0,1,0,0,0,0,0,1
29,50.78,1472.62,108,0,0,0,1,0,0,0,0,0,1
37,45.86,1696.82,108,0,0,0,1,0,0,0,0,0,1
33,51.32,1693.56,108,0,0,0,1,0,0,0,0,0,1
32,60.06,1921.92,108,0,0,0,1,0,0,0,0,0,1
35,59.51,2082.85,108,0,0,0,1,0,0,0,0,0,1
40,55.69,2227.6,108,0,0,0,1,0,0,0,0,0,1
37,86.74,3209.38,108,0,0,0,1,0,0,0,0,1,0
42,97.16,4080.72,108,0,0,0,1,0,0,0,0,1,0
20,100.0,2244.4,108,0,0,0,1,0,0,0,0,0,1
29,100.0,3978.51,108,0,0,0,1,0,0,0,0,1,0
43,100.0,5417.57,108,0,0,0,1,0,0,0,0,1,0
34,62.24,2116.16,108,0,0,0,1,0,0,0,0,0,1
47,65.52,3079.44,108,0,0,0,1,0,0,0,0,1,0
